,loss,conv,dataset,train acc micro,test acc micro,train acc macro,test acc macro,label assortativity,feature assortativity,cluster coefficient,average shortest path,average degree,group
2302,LINE,GAT,0.10.90.535,0.2310984308131241,0.1457286432160804,0.2279143062761375,0.143061525849839,0.1,0.9,0.5,3.0,5.0,4.0
2303,LINE,SAGE,0.10.90.535,0.1968616262482168,0.1155778894472361,0.1961554286803002,0.1097152172824065,0.1,0.9,0.5,3.0,5.0,4.0
2304,LINE,GCN,0.10.90.5320,0.3323823109843081,0.2010050251256281,0.3311148740122281,0.2047165999062284,0.1,0.9,0.5,3.0,20.0,4.0
2305,LINE,GAT,0.10.90.5320,0.3052781740370898,0.1909547738693467,0.3002142258733917,0.1800114416475972,0.1,0.9,0.5,3.0,20.0,4.0
2306,LINE,SAGE,0.10.90.5320,0.1740370898716119,0.0703517587939698,0.1664992264144525,0.0464314086885906,0.1,0.9,0.5,3.0,20.0,4.0
2307,LINE,GCN,0.10.90.545,0.5706134094151213,0.185929648241206,0.5743839308868269,0.1752430616258408,0.1,0.9,0.5,4.0,5.0,4.0
2308,LINE,GAT,0.10.90.545,0.5634807417974322,0.1306532663316583,0.5645279619875982,0.1243763062745343,0.1,0.9,0.5,4.0,5.0,4.0
2309,LINE,SAGE,0.10.90.545,0.3152639087018545,0.0854271356783919,0.3136450752037994,0.070470916232487,0.1,0.9,0.5,4.0,5.0,4.0
2310,LINE,GCN,0.50.10.0125,0.2567760342368045,0.1909547738693467,0.2523419390783898,0.1892556704897531,0.5,0.1,0.01,2.0,5.0,4.0
2311,LINE,GAT,0.50.10.0125,0.2938659058487874,0.2010050251256281,0.2854155477500998,0.1746961181508751,0.5,0.1,0.01,2.0,5.0,4.0
2312,LINE,SAGE,0.50.10.0125,0.3338088445078459,0.0954773869346733,0.3296243384199086,0.0741855469006456,0.5,0.1,0.01,2.0,5.0,4.0
2313,LINE,GCN,0.50.10.01220,0.3295292439372325,0.2562814070351759,0.3246963556057616,0.2741074011019564,0.5,0.1,0.01,2.0,20.0,4.0
2314,LINE,GAT,0.50.10.01220,0.3994293865905848,0.2010050251256281,0.3959261163445265,0.1973765533982925,0.5,0.1,0.01,2.0,20.0,4.0
2315,LINE,SAGE,0.50.10.01220,0.3209700427960057,0.1557788944723618,0.3159060274847764,0.1251181436773825,0.5,0.1,0.01,2.0,20.0,4.0
2316,LINE,GCN,0.50.10.01240,0.6875891583452212,0.3467336683417085,0.6877063275365407,0.3390138048117869,0.5,0.1,0.01,2.0,40.0,4.0
2317,LINE,GAT,0.50.10.01240,0.6633380884450785,0.3115577889447236,0.6653345621552551,0.3015481203276121,0.5,0.1,0.01,2.0,40.0,4.0
2318,LINE,SAGE,0.50.10.01240,0.3395149786019971,0.1256281407035175,0.3518092156435915,0.1146958697905317,0.5,0.1,0.01,2.0,40.0,4.0
2319,LINE,GCN,0.50.10.0132,0.4921540656205421,0.5527638190954773,0.4911265131057242,0.5441140416747137,0.5,0.1,0.01,3.0,2.0,4.0
2320,LINE,GAT,0.50.10.0132,0.5449358059914408,0.5226130653266332,0.5407508044587128,0.5188957956961053,0.5,0.1,0.01,3.0,2.0,4.0
2321,LINE,SAGE,0.50.10.0132,0.5349500713266762,0.3165829145728643,0.5328424847353529,0.2965290381125227,0.5,0.1,0.01,3.0,2.0,4.0
2322,LINE,GCN,0.50.10.0135,0.5962910128388017,0.4773869346733668,0.5945724302637678,0.4658978467782647,0.5,0.1,0.01,3.0,5.0,4.0
2323,LINE,GAT,0.50.10.0135,0.4864479315263909,0.4623115577889447,0.4808832248017866,0.4557341842285979,0.5,0.1,0.01,3.0,5.0,4.0
2324,LINE,SAGE,0.50.10.0135,0.5192582025677603,0.3819095477386934,0.5120913984319369,0.3704367153053046,0.5,0.1,0.01,3.0,5.0,4.0
2325,LINE,GCN,0.50.10.01320,0.7646219686162626,0.4321608040201005,0.7644524483273287,0.4380772434716437,0.5,0.1,0.01,3.0,20.0,4.0
2326,LINE,GAT,0.50.10.01320,0.6718972895863052,0.4070351758793969,0.6721189892201579,0.4078913725670147,0.5,0.1,0.01,3.0,20.0,4.0
2327,LINE,SAGE,0.50.10.01320,0.3138373751783166,0.2311557788944723,0.2893966123065334,0.2061552788602613,0.5,0.1,0.01,3.0,20.0,4.0
2328,LINE,GCN,0.50.10.0142,0.2853067047075606,0.2060301507537688,0.2816000419742852,0.2079817818325657,0.5,0.1,0.01,4.0,2.0,4.0
2329,LINE,GAT,0.50.10.0142,0.369472182596291,0.2060301507537688,0.3670353765063796,0.2074460741524047,0.5,0.1,0.01,4.0,2.0,4.0
2330,LINE,SAGE,0.50.10.0142,0.3437945791726106,0.1256281407035175,0.3414067765772699,0.0780897473417227,0.5,0.1,0.01,4.0,2.0,4.0
2331,LINE,GCN,0.50.10.0145,0.4208273894436519,0.2160804020100502,0.4187166749603401,0.2104422508895009,0.5,0.1,0.01,4.0,5.0,4.0
2332,LINE,GAT,0.50.10.0145,0.2853067047075606,0.185929648241206,0.2814490417381702,0.1816650404480911,0.5,0.1,0.01,4.0,5.0,4.0
2333,LINE,SAGE,0.50.10.0145,0.3195435092724679,0.1457286432160804,0.3182716582744102,0.1324056907145142,0.5,0.1,0.01,4.0,5.0,4.0
2334,LINE,GCN,0.50.10.0172,0.4279600570613409,0.4070351758793969,0.4250404500719281,0.3900267190420643,0.5,0.1,0.01,7.0,2.0,4.0
2335,LINE,GAT,0.50.10.0172,0.4037089871611983,0.3618090452261306,0.3888513980690994,0.3247406287868665,0.5,0.1,0.01,7.0,2.0,4.0
2336,LINE,SAGE,0.50.10.0172,0.4450784593437946,0.2160804020100502,0.4382447039486322,0.2104430944872121,0.5,0.1,0.01,7.0,2.0,4.0
2337,LINE,GCN,0.50.10.225,0.8088445078459344,0.964824120603015,0.8071045537583587,0.96400423285603,0.5,0.1,0.2,2.0,5.0,4.0
2338,LINE,GAT,0.50.10.225,0.9543509272467904,0.8994974874371859,0.9538613342208632,0.8974508979152942,0.5,0.1,0.2,2.0,5.0,4.0
2339,LINE,SAGE,0.50.10.225,0.8801711840228246,0.9296482412060302,0.8801978642556543,0.929319676001598,0.5,0.1,0.2,2.0,5.0,4.0
2340,LINE,GCN,0.50.10.2220,0.7403708987161197,0.864321608040201,0.738773000356518,0.8593808013115793,0.5,0.1,0.2,2.0,20.0,4.0
2341,LINE,GAT,0.50.10.2220,0.7589158345221113,0.8894472361809045,0.7543997934596414,0.8872860657761048,0.5,0.1,0.2,2.0,20.0,4.0
2342,LINE,SAGE,0.50.10.2220,0.8616262482168332,0.8492462311557789,0.8605663912017555,0.842393221486639,0.5,0.1,0.2,2.0,20.0,4.0
2343,LINE,GCN,0.50.10.2240,0.5606276747503567,0.2763819095477386,0.5590581068808912,0.2794985418291066,0.5,0.1,0.2,2.0,40.0,4.0
2344,LINE,GAT,0.50.10.2240,0.5734664764621968,0.271356783919598,0.571885011780344,0.2662468439705084,0.5,0.1,0.2,2.0,40.0,4.0
2345,LINE,SAGE,0.50.10.2240,0.2981455064194008,0.3065326633165829,0.2913168458605283,0.2777404599588243,0.5,0.1,0.2,2.0,40.0,4.0
2346,LINE,GCN,0.50.10.232,0.5620542082738944,0.6381909547738693,0.5641161138660017,0.6302245642437178,0.5,0.1,0.2,3.0,2.0,4.0
2347,LINE,GAT,0.50.10.232,0.5420827389443652,0.6884422110552764,0.5449254157012814,0.6890271819036639,0.5,0.1,0.2,3.0,2.0,4.0
2348,LINE,SAGE,0.50.10.232,0.4835948644793152,0.6582914572864321,0.4902282744843628,0.6528976205093859,0.5,0.1,0.2,3.0,2.0,4.0
2349,LINE,GCN,0.50.10.235,0.4379457917261055,0.2964824120603015,0.438128794554086,0.296098391904267,0.5,0.1,0.2,3.0,5.0,4.0
2350,LINE,GAT,0.50.10.235,0.37660485021398,0.321608040201005,0.3752618524800221,0.3196747353851368,0.5,0.1,0.2,3.0,5.0,4.0
2351,LINE,SAGE,0.50.10.235,0.362339514978602,0.2311557788944723,0.3607909521128066,0.2227875083069174,0.5,0.1,0.2,3.0,5.0,4.0
2352,LINE,GCN,0.50.10.2320,0.3138373751783166,0.3517587939698492,0.3092053567237569,0.3572718563347151,0.5,0.1,0.2,3.0,20.0,4.0
2353,LINE,GAT,0.50.10.2320,0.3423680456490727,0.3768844221105528,0.3403147349471416,0.3764796822368036,0.5,0.1,0.2,3.0,20.0,4.0
2354,LINE,SAGE,0.50.10.2320,0.310984308131241,0.3417085427135678,0.3092012836105641,0.3381944143945975,0.5,0.1,0.2,3.0,20.0,4.0
2355,LINE,GCN,0.50.10.242,0.3708987161198288,0.2562814070351759,0.3632120706086152,0.2512449826007861,0.5,0.1,0.2,4.0,2.0,4.0
2356,LINE,GAT,0.50.10.242,0.310984308131241,0.2060301507537688,0.3080918265181839,0.1605827225759942,0.5,0.1,0.2,4.0,2.0,4.0
2357,LINE,SAGE,0.50.10.242,0.2667617689015691,0.2261306532663316,0.256032096200285,0.2112766188245932,0.5,0.1,0.2,4.0,2.0,4.0
2358,LINE,GCN,0.50.10.245,0.4108416547788873,0.2814070351758794,0.4044089752059855,0.2716801348946227,0.5,0.1,0.2,4.0,5.0,4.0
2359,LINE,GAT,0.50.10.245,0.6875891583452212,0.2814070351758794,0.6874918217605936,0.2771603430014163,0.5,0.1,0.2,4.0,5.0,4.0
2360,LINE,SAGE,0.50.10.245,0.2767475035663338,0.1608040201005025,0.2672116169053777,0.1257539682539682,0.5,0.1,0.2,4.0,5.0,4.0
2361,LINE,GCN,0.50.10.525,0.310984308131241,0.3115577889447236,0.3102608712971379,0.3161578889707533,0.5,0.1,0.5,2.0,5.0,4.0
2362,LINE,GAT,0.50.10.525,0.3081312410841654,0.3567839195979899,0.3073343035537024,0.3196729312513942,0.5,0.1,0.5,2.0,5.0,4.0
2363,LINE,SAGE,0.50.10.525,0.303851640513552,0.3266331658291457,0.2975906398439903,0.3289809201526387,0.5,0.1,0.5,2.0,5.0,4.0
2364,LINE,GCN,0.50.10.5220,0.3067047075606277,0.3366834170854271,0.3053149966867248,0.3240140558450417,0.5,0.1,0.5,2.0,20.0,4.0
2365,LINE,GAT,0.50.10.5220,0.310984308131241,0.271356783919598,0.3089154136208859,0.2671904509961044,0.5,0.1,0.5,2.0,20.0,4.0
2366,LINE,SAGE,0.50.10.5220,0.3166904422253923,0.2562814070351759,0.3145612687891079,0.2278106910050548,0.5,0.1,0.5,2.0,20.0,4.0
2367,LINE,GCN,0.50.10.5240,0.4978601997146933,0.2914572864321608,0.4984012336330499,0.2884581000700891,0.5,0.1,0.5,2.0,40.0,4.0
2368,LINE,GAT,0.50.10.5240,0.3266761768901569,0.2914572864321608,0.3245425453484599,0.2716076859448904,0.5,0.1,0.5,2.0,40.0,4.0
2369,LINE,SAGE,0.50.10.5240,0.3352353780313837,0.2010050251256281,0.3336724680903883,0.1971675579322638,0.5,0.1,0.5,2.0,40.0,4.0
2370,LINE,GCN,0.50.10.535,0.3266761768901569,0.3567839195979899,0.3226352456114914,0.3590842639478404,0.5,0.1,0.5,3.0,5.0,4.0
2371,LINE,GAT,0.50.10.535,0.2995720399429387,0.2964824120603015,0.2987769262075727,0.2826138227808935,0.5,0.1,0.5,3.0,5.0,4.0
2372,LINE,SAGE,0.50.10.535,0.3166904422253923,0.1959798994974874,0.3145240850502991,0.1868544063087467,0.5,0.1,0.5,3.0,5.0,4.0
2373,LINE,GCN,0.50.10.5320,0.3452211126961483,0.2160804020100502,0.3418982006868301,0.2022096902421445,0.5,0.1,0.5,3.0,20.0,4.0
2374,LINE,GAT,0.50.10.5320,0.3081312410841654,0.3015075376884422,0.3078216603439697,0.2936290647923552,0.5,0.1,0.5,3.0,20.0,4.0
2375,LINE,SAGE,0.50.10.5320,0.3281027104136947,0.2512562814070351,0.327145321575297,0.2342723728438013,0.5,0.1,0.5,3.0,20.0,4.0
2376,LINE,GCN,0.50.10.545,0.5706134094151213,0.2562814070351759,0.5707956194434034,0.2326004603139015,0.5,0.1,0.5,4.0,5.0,4.0
2377,LINE,GAT,0.50.10.545,0.3480741797432239,0.2311557788944723,0.3478547259703703,0.22588766821638,0.5,0.1,0.5,4.0,5.0,4.0
2378,LINE,SAGE,0.50.10.545,0.3580599144079885,0.2211055276381909,0.357574011233795,0.2149675981500188,0.5,0.1,0.5,4.0,5.0,4.0
2379,LINE,GCN,0.50.50.0125,0.5449358059914408,0.4522613065326633,0.5427091033119043,0.4424279250044474,0.5,0.5,0.01,2.0,5.0,4.0
2380,LINE,GAT,0.50.50.0125,0.609129814550642,0.4472361809045226,0.6081164163607837,0.4452298785632119,0.5,0.5,0.01,2.0,5.0,4.0
2381,LINE,SAGE,0.50.50.0125,0.3794579172610556,0.3618090452261306,0.370422899529214,0.3649049111384194,0.5,0.5,0.01,2.0,5.0,4.0
2382,LINE,GCN,0.50.50.01220,0.543509272467903,0.3517587939698492,0.5452763644722582,0.3521167587881797,0.5,0.5,0.01,2.0,20.0,4.0
2383,LINE,GAT,0.50.50.01220,0.5092724679029957,0.4070351758793969,0.5070724092533754,0.4069437642872704,0.5,0.5,0.01,2.0,20.0,4.0
2384,LINE,SAGE,0.50.50.01220,0.4350927246790299,0.2311557788944723,0.4338914064530151,0.2304375668329156,0.5,0.5,0.01,2.0,20.0,4.0
2385,LINE,GCN,0.50.50.01240,0.5477888730385164,0.4170854271356784,0.5475030821453526,0.416156787489898,0.5,0.5,0.01,2.0,40.0,4.0
2386,LINE,GAT,0.50.50.01240,0.4693295292439372,0.3969849246231156,0.468393203801187,0.3952434010284399,0.5,0.5,0.01,2.0,40.0,4.0
2387,LINE,SAGE,0.50.50.01240,0.3651925820256776,0.2763819095477386,0.3600269712091744,0.2134854359341538,0.5,0.5,0.01,2.0,40.0,4.0
2388,LINE,GCN,0.50.50.0132,0.442225392296719,0.4321608040201005,0.4415504037872458,0.4286648406736171,0.5,0.5,0.01,3.0,2.0,4.0
2389,LINE,GAT,0.50.50.0132,0.4593437945791726,0.3869346733668342,0.4581863626161634,0.3831686475145785,0.5,0.5,0.01,3.0,2.0,4.0
2390,LINE,SAGE,0.50.50.0132,0.3823109843081313,0.2663316582914573,0.3817319934332946,0.2317188500688566,0.5,0.5,0.01,3.0,2.0,4.0
2391,LINE,GCN,0.50.50.0135,0.4365192582025677,0.4673366834170854,0.4322087146226581,0.466144698439553,0.5,0.5,0.01,3.0,5.0,4.0
2392,LINE,GAT,0.50.50.0135,0.442225392296719,0.4874371859296482,0.4336951755656242,0.4803865908328802,0.5,0.5,0.01,3.0,5.0,4.0
2393,LINE,SAGE,0.50.50.0135,0.4579172610556348,0.3819095477386934,0.457702655357215,0.3607183284627349,0.5,0.5,0.01,3.0,5.0,4.0
2394,LINE,GCN,0.50.50.01320,0.5306704707560628,0.4974874371859296,0.5296589221361719,0.495840195174374,0.5,0.5,0.01,3.0,20.0,4.0
2395,LINE,GAT,0.50.50.01320,0.5905848787446505,0.507537688442211,0.5905175811214003,0.5038157195235261,0.5,0.5,0.01,3.0,20.0,4.0
2396,LINE,SAGE,0.50.50.01320,0.4721825962910128,0.3115577889447236,0.4708881505148539,0.298407070424865,0.5,0.5,0.01,3.0,20.0,4.0
2397,LINE,GCN,0.50.50.0142,0.5007132667617689,0.5376884422110553,0.4992673533304824,0.5305305243178188,0.5,0.5,0.01,4.0,2.0,4.0
2398,LINE,GAT,0.50.50.0142,0.4921540656205421,0.4170854271356784,0.4916566393489939,0.4179137939685884,0.5,0.5,0.01,4.0,2.0,4.0
2399,LINE,SAGE,0.50.50.0142,0.456490727532097,0.4120603015075377,0.4551767880432035,0.3969390427092886,0.5,0.5,0.01,4.0,2.0,4.0
2400,LINE,GCN,0.50.50.0145,0.3708987161198288,0.2412060301507537,0.367549407154073,0.2423525761127414,0.5,0.5,0.01,4.0,5.0,4.0
2401,LINE,GAT,0.50.50.0145,0.4165477888730385,0.236180904522613,0.4070385724312263,0.2272147722297807,0.5,0.5,0.01,4.0,5.0,4.0
2402,LINE,SAGE,0.50.50.0145,0.3452211126961483,0.1206030150753768,0.3435658459793664,0.1053184779198802,0.5,0.5,0.01,4.0,5.0,4.0
2403,LINE,GCN,0.50.50.0172,0.4835948644793152,0.4723618090452261,0.4823133687464088,0.4735276585617035,0.5,0.5,0.01,7.0,2.0,4.0
2404,LINE,GAT,0.50.50.0172,0.5178316690442225,0.507537688442211,0.5170850745951194,0.5055379089716359,0.5,0.5,0.01,7.0,2.0,4.0
2405,LINE,SAGE,0.50.50.0172,0.4921540656205421,0.2663316582914573,0.4901341416249961,0.2195436894941216,0.5,0.5,0.01,7.0,2.0,4.0
2406,LINE,GCN,0.50.50.225,0.5663338088445078,0.7487437185929648,0.5650432273543808,0.7491429928096596,0.5,0.5,0.2,2.0,5.0,4.0
2407,LINE,GAT,0.50.50.225,0.644793152639087,0.7135678391959799,0.644527346597201,0.7162276562276563,0.5,0.5,0.2,2.0,5.0,4.0
2408,LINE,SAGE,0.50.50.225,0.5449358059914408,0.7386934673366834,0.5441266379001897,0.741245140121358,0.5,0.5,0.2,2.0,5.0,4.0
2409,LINE,GCN,0.50.50.2220,0.9657631954350928,1.0,0.9657926346938116,1.0,0.5,0.5,0.2,2.0,20.0,4.0
2410,LINE,GAT,0.50.50.2220,0.9914407988587732,0.9798994974874372,0.9914335285326676,0.9798734177215188,0.5,0.5,0.2,2.0,20.0,4.0
2411,LINE,SAGE,0.50.50.2220,0.9258202567760342,1.0,0.9256575971671006,1.0,0.5,0.5,0.2,2.0,20.0,4.0
2412,LINE,GCN,0.50.50.2240,0.8459343794579174,0.9899497487437184,0.8464184581611891,0.9899749373433584,0.5,0.5,0.2,2.0,40.0,4.0
2413,LINE,GAT,0.50.50.2240,0.9443651925820256,0.9899497487437184,0.9441800045552252,0.9906832298136644,0.5,0.5,0.2,2.0,40.0,4.0
2414,LINE,SAGE,0.50.50.2240,1.0,0.9949748743718592,1.0,0.9952380952380953,0.5,0.5,0.2,2.0,40.0,4.0
2415,LINE,GCN,0.50.50.232,0.6704707560627675,0.6432160804020101,0.6695796224616565,0.6409085178620783,0.5,0.5,0.2,3.0,2.0,4.0
2416,LINE,GAT,0.50.50.232,0.5777460770328102,0.5527638190954773,0.5769380067599987,0.5496341911531786,0.5,0.5,0.2,3.0,2.0,4.0
2417,LINE,SAGE,0.50.50.232,0.4593437945791726,0.371859296482412,0.4561933045598206,0.3635964013108831,0.5,0.5,0.2,3.0,2.0,4.0
2418,LINE,GCN,0.50.50.235,0.4522111269614836,0.5175879396984925,0.4488179269632172,0.5181497126927235,0.5,0.5,0.2,3.0,5.0,4.0
2419,LINE,GAT,0.50.50.235,0.4450784593437946,0.5276381909547738,0.4427664465144436,0.5268949984919833,0.5,0.5,0.2,3.0,5.0,4.0
2420,LINE,SAGE,0.50.50.235,0.4522111269614836,0.5226130653266332,0.4433140436072488,0.510056577080873,0.5,0.5,0.2,3.0,5.0,4.0
2421,LINE,GCN,0.50.50.2320,0.9671897289586304,0.8391959798994976,0.9671014206680412,0.8363076171857637,0.5,0.5,0.2,3.0,20.0,4.0
2422,LINE,GAT,0.50.50.2320,0.8573466476462197,0.7839195979899497,0.8571372010454497,0.7829197757530306,0.5,0.5,0.2,3.0,20.0,4.0
2423,LINE,SAGE,0.50.50.2320,0.767475035663338,0.7587939698492462,0.7676748597330223,0.7460728440880547,0.5,0.5,0.2,3.0,20.0,4.0
2424,LINE,GCN,0.50.50.242,0.7517831669044223,0.6733668341708543,0.7517237191897393,0.6540089094671858,0.5,0.5,0.2,4.0,2.0,4.0
2425,LINE,GAT,0.50.50.242,0.5763195435092725,0.592964824120603,0.5747049075713817,0.5885903033484173,0.5,0.5,0.2,4.0,2.0,4.0
2426,LINE,SAGE,0.50.50.242,0.4935805991440798,0.4221105527638191,0.4907856321900892,0.3959986777783268,0.5,0.5,0.2,4.0,2.0,4.0
2427,LINE,GCN,0.50.50.245,0.4450784593437946,0.6130653266331658,0.4486998271245301,0.608050006132465,0.5,0.5,0.2,4.0,5.0,4.0
2428,LINE,GAT,0.50.50.245,0.4693295292439372,0.6180904522613065,0.4791890725811512,0.6248704466316714,0.5,0.5,0.2,4.0,5.0,4.0
2429,LINE,SAGE,0.50.50.245,0.5035663338088445,0.5326633165829145,0.5044919852985889,0.546132117563152,0.5,0.5,0.2,4.0,5.0,4.0
2430,LINE,GCN,0.50.50.525,0.4465049928673323,0.457286432160804,0.45233208140383,0.4277444530777864,0.5,0.5,0.5,2.0,5.0,4.0
2431,LINE,GAT,0.50.50.525,0.4679029957203994,0.4472361809045226,0.4773754903488069,0.4234813465356259,0.5,0.5,0.5,2.0,5.0,4.0
2432,LINE,SAGE,0.50.50.525,0.4621968616262482,0.3668341708542713,0.4698833561366092,0.3552020044521971,0.5,0.5,0.5,2.0,5.0,4.0
2433,LINE,GCN,0.50.50.5220,0.442225392296719,0.4020100502512563,0.4531647509974502,0.3719982961700798,0.5,0.5,0.5,2.0,20.0,4.0
2434,LINE,GAT,0.50.50.5220,0.4607703281027104,0.4020100502512563,0.4662520290716905,0.3925961205456597,0.5,0.5,0.5,2.0,20.0,4.0
2435,LINE,SAGE,0.50.50.5220,0.4607703281027104,0.371859296482412,0.4694797859203873,0.355293721869456,0.5,0.5,0.5,2.0,20.0,4.0
2436,LINE,GCN,0.50.50.5240,0.4151212553495007,0.4874371859296482,0.4276751056442429,0.4658512702805789,0.5,0.5,0.5,2.0,40.0,4.0
2437,LINE,GAT,0.50.50.5240,0.477888730385164,0.4321608040201005,0.4872533198625751,0.406726641315362,0.5,0.5,0.5,2.0,40.0,4.0
2438,LINE,SAGE,0.50.50.5240,0.4579172610556348,0.3517587939698492,0.4619904616082665,0.3401815016261867,0.5,0.5,0.5,2.0,40.0,4.0
2439,LINE,GCN,0.50.50.535,0.4736091298145506,0.4522613065326633,0.4786893658810242,0.4286441741679836,0.5,0.5,0.5,3.0,5.0,4.0
2440,LINE,GAT,0.50.50.535,0.4536376604850214,0.4673366834170854,0.46190131407025,0.4411288512363782,0.5,0.5,0.5,3.0,5.0,4.0
2441,LINE,SAGE,0.50.50.535,0.4493580599144079,0.3417085427135678,0.4580302464616005,0.3398882811849288,0.5,0.5,0.5,3.0,5.0,4.0
2442,LINE,GCN,0.50.50.5320,0.4336661911554921,0.4422110552763819,0.4411607635246284,0.4117342404926878,0.5,0.5,0.5,3.0,20.0,4.0
2443,LINE,GAT,0.50.50.5320,0.463623395149786,0.4773869346733668,0.475408384547739,0.4701855431980884,0.5,0.5,0.5,3.0,20.0,4.0
2444,LINE,SAGE,0.50.50.5320,0.4479315263908702,0.3567839195979899,0.4544987787477356,0.3502872377698437,0.5,0.5,0.5,3.0,20.0,4.0
2445,LINE,GCN,0.50.50.545,0.4736091298145506,0.4522613065326633,0.4853057095398667,0.4395787493197611,0.5,0.5,0.5,4.0,5.0,4.0
2446,LINE,GAT,0.50.50.545,0.4465049928673323,0.4522613065326633,0.4540663830408131,0.4272725307582992,0.5,0.5,0.5,4.0,5.0,4.0
2447,LINE,SAGE,0.50.50.545,0.4621968616262482,0.3316582914572864,0.4745608976906943,0.3088957205230021,0.5,0.5,0.5,4.0,5.0,4.0
2448,LINE,GCN,0.50.90.0125,0.5463623395149786,0.4020100502512563,0.546294748915796,0.3972555197883369,0.5,0.9,0.01,2.0,5.0,4.0
2449,LINE,GAT,0.50.90.0125,0.5292439372325249,0.3618090452261306,0.5289028753717969,0.3601321361803289,0.5,0.9,0.01,2.0,5.0,4.0
2450,LINE,SAGE,0.50.90.0125,0.4122681883024251,0.3065326633165829,0.4113044794605295,0.3045562190369622,0.5,0.9,0.01,2.0,5.0,4.0
2451,LINE,GCN,0.50.90.01220,0.5007132667617689,0.2412060301507537,0.4984627483620144,0.2417681054482048,0.5,0.9,0.01,2.0,20.0,4.0
2452,LINE,GAT,0.50.90.01220,0.4293865905848787,0.236180904522613,0.4277248865379148,0.2312569185673331,0.5,0.9,0.01,2.0,20.0,4.0
2453,LINE,SAGE,0.50.90.01220,0.2938659058487874,0.1758793969849246,0.2913189388754749,0.1735868113216143,0.5,0.9,0.01,2.0,20.0,4.0
2454,LINE,GCN,0.50.90.01240,0.3352353780313837,0.2663316582914573,0.3313231242243434,0.2693760011729526,0.5,0.9,0.01,2.0,40.0,4.0
2455,LINE,GAT,0.50.90.01240,0.2425106990014265,0.2110552763819095,0.2360469874851377,0.200102521070263,0.5,0.9,0.01,2.0,40.0,4.0
2456,LINE,SAGE,0.50.90.01240,0.3666191155492154,0.2412060301507537,0.3651075071195547,0.2349628932059944,0.5,0.9,0.01,2.0,40.0,4.0
2457,LINE,GCN,0.50.90.0132,0.3195435092724679,0.2462311557788944,0.3156294011543817,0.2408027686327959,0.5,0.9,0.01,3.0,2.0,4.0
2458,LINE,GAT,0.50.90.0132,0.3281027104136947,0.2864321608040201,0.3246527387742855,0.2836404379933792,0.5,0.9,0.01,3.0,2.0,4.0
2459,LINE,SAGE,0.50.90.0132,0.3323823109843081,0.1457286432160804,0.3298959296343652,0.1067930909761668,0.5,0.9,0.01,3.0,2.0,4.0
2460,LINE,GCN,0.50.90.0135,0.3680456490727532,0.3015075376884422,0.3675319656117972,0.3082741826377077,0.5,0.9,0.01,3.0,5.0,4.0
2461,LINE,GAT,0.50.90.0135,0.4807417974322396,0.2864321608040201,0.4792327072789448,0.2851338271496207,0.5,0.9,0.01,3.0,5.0,4.0
2462,LINE,SAGE,0.50.90.0135,0.3281027104136947,0.1206030150753768,0.3272990413962245,0.0908875499885488,0.5,0.9,0.01,3.0,5.0,4.0
2463,LINE,GCN,0.50.90.01320,0.557774607703281,0.2663316582914573,0.558595096191034,0.2589872256165005,0.5,0.9,0.01,3.0,20.0,4.0
2464,LINE,GAT,0.50.90.01320,0.2596291012838801,0.2261306532663316,0.2574336909606424,0.2304949296937385,0.5,0.9,0.01,3.0,20.0,4.0
2465,LINE,SAGE,0.50.90.01320,0.3223965763195435,0.1557788944723618,0.3154074236093183,0.1480784013691023,0.5,0.9,0.01,3.0,20.0,4.0
2466,LINE,GCN,0.50.90.0142,0.3380884450784593,0.3115577889447236,0.3328490858118075,0.3135339180665469,0.5,0.9,0.01,4.0,2.0,4.0
2467,LINE,GAT,0.50.90.0142,0.4350927246790299,0.2814070351758794,0.4345125594695599,0.2821418860109903,0.5,0.9,0.01,4.0,2.0,4.0
2468,LINE,SAGE,0.50.90.0142,0.2981455064194008,0.1658291457286432,0.2928379049476622,0.1212905493777413,0.5,0.9,0.01,4.0,2.0,4.0
2469,LINE,GCN,0.50.90.0145,0.3723252496433666,0.2512562814070351,0.3712004887938667,0.2548264255516995,0.5,0.9,0.01,4.0,5.0,4.0
2470,LINE,GAT,0.50.90.0145,0.3937232524964336,0.2211055276381909,0.3926177527291735,0.2228737016593088,0.5,0.9,0.01,4.0,5.0,4.0
2471,LINE,SAGE,0.50.90.0145,0.2810271041369472,0.1256281407035175,0.2754570813489033,0.0799401578813343,0.5,0.9,0.01,4.0,5.0,4.0
2472,LINE,GCN,0.50.90.0172,0.5349500713266762,0.5025125628140703,0.5340177594277865,0.5016108911718749,0.5,0.9,0.01,7.0,2.0,4.0
2473,LINE,GAT,0.50.90.0172,0.4992867332382311,0.5376884422110553,0.4978641558694052,0.5351880886764608,0.5,0.9,0.01,7.0,2.0,4.0
2474,LINE,SAGE,0.50.90.0172,0.5905848787446505,0.2814070351758794,0.5899082259764182,0.2419266125292984,0.5,0.9,0.01,7.0,2.0,4.0
2475,LINE,GCN,0.50.90.225,0.4094151212553495,0.2613065326633166,0.3869898079465814,0.2493013464886352,0.5,0.9,0.2,2.0,5.0,4.0
2476,LINE,GAT,0.50.90.225,0.6134094151212554,0.3366834170854271,0.6120019943695155,0.3370732394306733,0.5,0.9,0.2,2.0,5.0,4.0
